hour,day_of_week,month,temperature,humidity,is_weekend,electricity_load
16,0,11,6.06,75.86,0,361.65
17,0,11,15.23,59.76,0,340.89
18,0,11,14.84,51.63,0,294.0
19,0,11,11.98,57.15,0,299.22
20,0,11,,43.55,0,289.05
21,0,11,12.89,56.59,0,282.13
22,0,11,18.55,63.04,0,191.18
23,0,11,6.4,87.77,0,261.92
0,1,11,14.13,55.67,0,222.29
1,1,11,9.05,85.12,0,226.77
2,1,11,11.73,51.44,0,254.28
3,1,11,,49.55,0,251.97
4,1,11,10.5,65.95,0,293.1
5,1,11,11.75,73.63,0,279.89
6,1,11,8.38,42.22,0,321.38
7,1,11,14.87,51.05,0,362.57
8,1,11,6.4,62.78,0,418.7
9,1,11,13.4,56.55,0,391.5
10,1,11,10.81,75.63,0,358.84
11,1,11,8.27,65.56,0,426.93
12,1,11,12.39,48.02,0,424.67
13,1,11,7.11,84.72,0,429.15
14,1,11,11.9,54.65,0,418.57
15,1,11,7.52,76.56,0,397.38
16,1,11,13.17,79.0,0,388.85
17,1,11,9.01,88.16,0,335.02
18,1,11,10.43,64.93,0,353.66
19,1,11,12.67,70.79,0,328.45
20,1,11,9.47,56.74,0,263.07
21,1,11,11.61,73.91,0,236.99
22,1,11,7.24,63.17,0,258.5
23,1,11,13.68,61.88,0,200.47
0,2,11,17.18,82.77,0,202.2
1,2,11,20.26,42.51,0,229.8
2,2,11,12.16,84.1,0,252.75
3,2,11,14.25,82.6,0,288.27
4,2,11,6.54,65.32,0,292.06
5,2,11,16.39,64.51,0,275.92
6,2,11,14.21,58.09,0,320.49
7,2,11,10.43,89.71,0,351.79
8,2,11,15.6,45.56,0,363.28
9,2,11,11.12,69.51,0,397.43
10,2,11,10.51,74.08,0,396.69
11,2,11,13.31,86.72,0,423.96
12,2,11,8.69,79.01,0,405.09
13,2,11,14.95,72.19,0,399.88
14,2,11,8.72,45.84,0,417.43
15,2,11,8.73,58.69,0,358.68
16,2,11,9.16,46.94,0,397.49
17,2,11,14.16,84.06,0,304.41
18,2,11,10.03,77.48,0,343.31
19,2,11,7.84,77.88,0,283.66
20,2,11,10.07,72.61,0,271.73
21,2,11,11.79,65.35,0,265.2
22,2,11,8.34,47.5,0,291.51
23,2,11,8.43,56.48,0,239.66
0,3,11,18.32,46.85,0,169.55
1,3,11,9.4,76.25,0,253.97
2,3,11,11.02,48.01,0,236.22
3,3,11,10.88,75.11,0,258.48
4,3,11,10.72,74.61,0,289.35
5,3,11,13.85,62.97,0,249.98
6,3,11,14.83,46.76,0,318.05
7,3,11,11.07,55.74,0,345.02
8,3,11,8.28,56.0,0,408.74
9,3,11,15.81,75.02,0,400.73
10,3,11,11.7,45.69,0,379.81
11,3,11,17.18,81.45,0,433.9
12,3,11,5.25,78.05,0,450.87
13,3,11,12.57,49.32,0,389.22
14,3,11,17.74,75.96,0,398.36
15,3,11,10.93,73.43,0,419.09
16,3,11,11.31,77.41,0,352.44
17,3,11,12.87,49.45,0,376.25
18,3,11,10.31,47.88,0,298.97
19,3,11,11.05,51.82,0,285.67
20,3,11,10.97,58.29,0,258.71
21,3,11,10.1,79.68,0,286.57
22,3,11,15.67,76.9,0,219.39
23,3,11,13.37,86.27,0,201.73
0,4,11,12.84,42.93,0,231.8
1,4,11,14.52,40.58,0,235.34
2,4,11,11.3,74.96,0,253.5
3,4,11,9.77,53.96,0,254.44
4,4,11,10.28,56.7,0,284.38
5,4,11,12.1,67.34,0,285.87
6,4,11,8.91,45.12,0,366.21
7,4,11,10.59,72.13,0,377.29
8,4,11,10.54,56.26,0,400.3
9,4,11,18.46,71.64,0,395.43
10,4,11,3.77,81.7,0,442.57
11,4,11,11.55,48.56,0,397.83
12,4,11,17.27,86.54,0,424.5
13,4,11,12.46,66.53,0,422.74
14,4,11,14.35,86.15,0,430.99
15,4,11,12.39,50.39,0,410.88
16,4,11,10.09,70.23,0,390.79
17,4,11,5.36,60.19,0,333.79
18,4,11,12.71,78.71,0,321.45
19,4,11,9.76,70.3,0,293.55
20,4,11,9.69,64.73,0,285.82
21,4,11,10.59,85.65,0,249.49
22,4,11,17.33,58.86,0,219.57
23,4,11,19.31,51.0,0,219.33
0,5,11,12.85,70.41,1,184.24
1,5,11,10.8,71.2,1,203.83
2,5,11,8.67,61.95,1,186.35
3,5,11,13.6,64.33,1,203.63
4,5,11,17.55,87.98,1,244.26
5,5,11,11.46,76.63,1,245.88
6,5,11,5.06,45.53,1,337.26
7,5,11,14.21,50.61,1,334.85
8,5,11,15.15,88.78,1,331.75
9,5,11,7.44,76.32,1,437.09
10,5,11,12.73,85.75,1,404.65
11,5,11,13.55,55.19,1,368.73
12,5,11,11.98,77.09,1,409.98
13,5,11,9.82,75.7,1,398.35
14,5,11,15.24,54.73,1,357.96
15,5,11,10.99,67.54,1,346.85
16,5,11,7.74,71.37,1,375.54
17,5,11,6.05,64.06,1,323.8
18,5,11,15.98,81.36,1,283.01
19,5,11,14.05,81.64,1,245.58
20,5,11,12.46,82.53,1,228.88
21,5,11,10.88,80.17,1,224.56
22,5,11,10.61,64.4,1,219.64
23,5,11,8.97,59.07,1,154.22
0,6,11,11.01,81.57,1,197.81
1,6,11,5.95,64.51,1,198.62
2,6,11,10.1,52.32,1,241.2
3,6,11,11.37,65.37,1,284.71
4,6,11,14.14,47.09,1,232.48
5,6,11,12.19,74.58,1,234.21
6,6,11,14.69,56.8,1,290.61
7,6,11,16.35,53.03,1,305.89
8,6,11,15.48,87.83,1,375.73
9,6,11,13.72,78.84,1,394.75
10,6,11,12.34,79.35,1,398.06
11,6,11,9.36,71.19,1,386.45
12,6,11,14.53,81.96,1,402.24
13,6,11,17.35,77.96,1,383.53
14,6,11,13.33,69.94,1,383.1
15,6,11,18.06,88.06,1,319.4
16,6,11,7.73,49.58,1,376.91
17,6,11,8.84,87.17,1,330.93
18,6,11,14.87,60.07,1,285.8
19,6,11,13.1,66.42,1,254.37
20,6,11,16.25,46.14,1,218.51
21,6,11,12.26,67.01,1,229.99
22,6,11,9.7,70.56,1,179.16
23,6,11,11.67,89.89,1,215.03
0,0,11,7.82,88.76,0,214.37
1,0,11,9.03,88.32,0,194.66
2,0,11,15.33,57.42,0,266.5
3,0,11,15.04,89.56,0,229.54
4,0,11,13.51,62.77,0,256.79
5,0,11,7.25,82.59,0,333.67
6,0,11,11.34,50.82,0,363.73
7,0,11,8.74,65.29,0,328.37
8,0,11,15.95,88.3,0,346.01
9,0,11,10.67,87.35,0,381.39
10,0,11,9.16,74.19,0,437.4
11,0,11,12.51,79.89,0,453.11
12,0,11,10.5,48.82,0,407.15
13,0,11,16.87,76.08,0,437.72
14,0,11,10.21,70.9,0,401.89
15,0,11,8.22,44.58,0,411.88
16,0,11,5.96,45.66,0,364.68
17,0,11,12.32,45.42,0,347.63
18,0,11,10.73,76.22,0,325.95
19,0,11,8.13,47.09,0,302.49
20,0,11,15.98,63.39,0,272.74
21,0,11,14.42,57.85,0,228.1
22,0,11,12.33,67.53,0,219.89
23,0,11,16.51,75.32,0,225.89
0,1,11,14.52,74.24,0,245.55
1,1,11,10.06,65.78,0,232.8
2,1,11,9.41,63.22,0,254.94
3,1,11,14.98,59.89,0,261.99
4,1,11,13.72,83.1,0,287.31
5,1,11,13.04,56.54,0,277.45
6,1,11,9.99,52.97,0,314.48
7,1,11,14.35,77.17,0,331.2
8,1,11,10.26,57.99,0,417.91
9,1,11,12.22,82.35,0,405.31
10,1,11,16.87,56.39,0,408.69
11,1,11,10.55,75.1,0,432.55
12,1,11,7.81,42.26,0,409.06
13,1,11,9.37,59.28,0,466.92
14,1,11,15.51,57.16,0,412.4
15,1,11,13.29,80.83,0,406.94
16,1,11,12.14,88.35,0,339.33
17,1,11,11.0,63.04,0,368.97
18,1,11,13.99,81.24,0,312.91
19,1,11,9.98,74.98,0,277.71
20,1,11,13.45,88.37,0,252.31
21,1,11,10.34,80.56,0,233.15
22,1,11,9.84,43.87,0,218.17
23,1,11,10.62,75.66,0,233.07
0,2,11,11.52,66.77,0,218.47
1,2,11,12.5,40.82,0,233.84
2,2,11,13.35,52.57,0,268.54
3,2,11,1.58,86.09,0,277.75
4,2,11,10.22,86.3,0,234.55
5,2,11,11.47,79.94,0,295.6
6,2,11,17.16,89.09,0,335.97
7,2,11,9.41,80.33,0,355.65
8,2,11,13.13,40.51,0,402.75
9,2,11,17.13,54.39,0,391.94
10,2,11,8.71,41.53,0,383.07
11,2,11,13.83,44.71,0,419.21
12,2,11,10.24,50.94,0,435.34
13,2,11,11.13,65.18,0,445.37
14,2,11,10.24,82.38,0,452.4
15,2,11,10.45,83.1,0,417.74
16,2,11,20.81,70.81,0,361.78
17,2,11,15.18,86.41,0,356.46
18,2,11,15.95,65.0,0,311.76
19,2,11,14.12,84.45,0,264.56
20,2,11,7.83,62.7,0,286.26
21,2,11,13.83,53.86,0,257.02
22,2,11,15.86,85.82,0,204.66
23,2,11,10.09,59.4,0,259.73
0,3,11,15.66,65.17,0,235.96
1,3,11,14.88,56.44,0,193.78
2,3,11,18.32,73.14,0,249.91
3,3,11,11.51,89.75,0,249.35
4,3,11,9.47,41.28,0,265.75
5,3,11,11.68,84.99,0,321.51
6,3,11,17.07,40.2,0,311.3
7,3,11,7.28,58.21,0,400.67
8,3,11,6.56,48.43,0,371.55
9,3,11,13.03,77.87,0,358.5
10,3,11,11.44,42.53,0,407.4
11,3,11,12.79,67.67,0,435.41
12,3,11,15.6,54.75,0,397.46
13,3,11,11.11,46.68,0,397.23
14,3,11,7.14,78.59,0,428.32
15,3,11,18.9,50.87,0,349.19
16,3,11,9.77,51.18,0,386.7
17,3,11,9.59,53.75,0,350.1
18,3,11,16.07,69.34,0,324.7
19,3,11,11.61,72.98,0,272.42
20,3,11,12.57,40.88,0,299.53
21,3,11,14.21,52.09,0,245.1
22,3,11,16.01,61.55,0,243.63
23,3,11,11.76,56.6,0,248.2
0,4,11,17.44,84.21,0,188.24
1,4,11,6.48,79.39,0,259.86
2,4,11,15.16,71.29,0,201.99
3,4,11,10.36,56.9,0,230.97
4,4,11,17.0,75.03,0,301.78
5,4,11,13.31,82.18,0,318.08
6,4,11,10.86,69.74,0,369.31
7,4,11,14.87,79.22,0,336.3
8,4,11,15.56,77.46,0,368.14
9,4,11,14.81,68.59,0,399.23
10,4,11,9.79,55.61,0,416.87
11,4,11,11.43,77.29,0,408.09
12,4,11,12.87,50.34,0,404.9
13,4,11,12.76,78.97,0,423.97
14,4,11,15.13,80.23,0,382.43
15,4,11,6.84,81.11,0,386.72
16,4,11,13.89,63.65,0,378.16
17,4,11,12.01,49.62,0,348.94
18,4,11,10.37,44.99,0,347.82
19,4,11,10.66,77.17,0,293.98
20,4,11,12.24,84.31,0,262.78
21,4,11,2.08,72.54,0,287.56
22,4,11,10.78,47.21,0,225.21
23,4,11,10.26,86.74,0,219.6
0,5,11,14.6,89.46,1,176.12
1,5,11,,61.67,1,197.74
2,5,11,12.36,69.74,1,242.95
3,5,11,17.63,78.86,1,182.67
4,5,11,15.99,76.82,1,260.94
5,5,11,15.71,88.39,1,274.59
6,5,11,11.51,45.74,1,327.58
7,5,11,,69.04,1,377.03
8,5,11,12.3,74.6,1,372.87
9,5,11,12.42,84.5,1,383.18
10,5,11,14.23,83.71,1,349.77
11,5,11,11.21,88.9,1,369.83
12,5,11,17.48,65.6,1,388.49
13,5,11,12.53,81.54,1,356.32
14,5,11,14.86,61.36,1,386.76
15,5,11,17.37,61.12,1,309.58
16,5,11,16.1,52.67,1,357.79
17,5,11,8.78,80.91,1,322.5
18,5,11,14.34,89.29,1,291.68
19,5,11,15.56,52.82,1,245.26
20,5,11,15.68,42.81,1,197.83
21,5,11,9.67,80.78,1,254.82
22,5,11,11.03,71.01,1,237.53
23,5,11,15.99,87.98,1,181.4
0,6,11,10.84,52.61,1,211.13
1,6,11,12.23,43.55,1,190.01
2,6,11,17.86,64.62,1,199.52
3,6,11,12.99,44.27,1,237.01
4,6,11,10.95,53.09,1,258.73
5,6,11,10.5,46.3,1,299.7
6,6,11,14.13,51.21,1,300.06
7,6,11,9.13,45.31,1,328.62
8,6,11,12.39,87.7,1,328.8
9,6,11,14.13,53.93,1,350.82
10,6,11,17.03,62.19,1,385.24
11,6,11,15.13,84.93,1,353.73
12,6,11,10.99,73.87,1,419.65
13,6,11,16.66,70.9,1,374.31
14,6,11,12.23,75.28,1,364.65
15,6,11,9.42,81.44,1,350.18
16,6,11,12.61,83.88,1,356.95
17,6,11,17.44,72.13,1,306.98
18,6,11,13.63,84.5,1,322.71
19,6,11,13.17,66.77,1,240.94
20,6,11,18.04,53.86,1,218.33
21,6,11,8.84,84.0,1,230.36
22,6,11,9.27,67.07,1,200.18
23,6,11,8.28,85.31,1,207.82
0,0,11,14.37,42.01,0,225.46
1,0,11,13.76,59.88,0,233.71
2,0,11,17.88,87.39,0,253.81
3,0,11,13.99,52.48,0,223.25
4,0,11,,87.08,0,281.65
5,0,11,13.26,87.7,0,283.03
6,0,11,13.61,84.11,0,329.58
7,0,11,8.24,68.18,0,368.91
8,0,11,21.39,72.35,0,331.8
9,0,11,14.82,83.48,0,370.65
10,0,11,13.89,78.79,0,417.12
11,0,11,15.1,71.5,0,414.31
12,0,11,15.38,89.11,0,412.15
13,0,11,12.83,74.28,0,432.67
14,0,11,11.36,88.77,0,427.83
15,0,11,15.05,42.87,0,377.48
16,0,11,14.41,46.95,0,351.93
17,0,11,10.83,62.57,0,328.58
18,0,11,17.51,59.24,0,311.89
19,0,11,14.14,79.14,0,265.32
20,0,11,15.45,48.03,0,268.38
21,0,11,17.43,88.8,0,265.05
22,0,11,13.32,55.75,0,228.03
23,0,11,14.21,61.45,0,212.17
0,1,11,15.81,53.74,0,255.42
1,1,11,11.21,68.97,0,260.58
2,1,11,13.55,42.93,0,219.24
3,1,11,13.76,47.48,0,252.67
4,1,11,10.52,77.29,0,285.28
5,1,11,20.34,49.33,0,282.35
6,1,11,9.16,51.78,0,368.39
7,1,11,9.49,79.65,0,358.9
8,1,11,17.33,44.67,0,366.43
9,1,11,15.52,61.87,0,400.68
10,1,11,10.31,41.15,0,439.64
11,1,11,15.21,57.34,0,432.32
12,1,11,17.79,74.95,0,421.29
13,1,11,13.29,44.51,0,387.19
14,1,11,21.18,84.42,0,378.89
15,1,11,8.21,85.47,0,421.57
16,1,11,15.47,45.25,0,371.35
17,1,11,,89.54,0,355.2
18,1,11,16.06,54.88,0,352.6
19,1,11,12.77,44.21,0,273.65
20,1,11,12.51,40.25,0,296.48
21,1,11,14.72,60.43,0,240.89
22,1,11,15.83,71.49,0,247.53
23,1,11,15.19,56.61,0,219.61
0,2,11,16.63,81.84,0,255.96
1,2,11,10.46,75.83,0,234.87
2,2,11,12.83,57.51,0,223.51
3,2,11,10.69,76.72,0,265.95
4,2,11,12.36,87.02,0,280.59
5,2,11,16.56,44.65,0,310.48
6,2,11,13.84,55.31,0,329.37
7,2,11,21.33,63.17,0,377.05
8,2,11,14.09,64.9,0,367.54
9,2,11,13.69,67.11,0,389.49
10,2,11,13.83,55.03,0,394.94
11,2,11,11.6,73.36,0,424.31
12,2,11,13.34,72.25,0,426.27
13,2,11,16.9,68.89,0,414.97
14,2,11,13.86,45.69,0,408.31
15,2,11,11.13,63.85,0,385.68
16,2,11,10.74,57.81,0,360.52
17,2,11,12.16,64.55,0,342.97
18,2,11,13.74,86.09,0,343.49
19,2,11,17.09,64.03,0,313.52
20,2,11,9.49,40.7,0,279.73
21,2,11,12.55,61.94,0,234.07
22,2,11,13.95,81.03,0,231.91
23,2,11,8.01,79.0,0,280.21
0,3,11,11.14,65.67,0,247.12
1,3,11,11.61,52.49,0,240.41
2,3,11,11.26,63.25,0,259.51
3,3,11,14.22,68.19,0,279.55
4,3,11,13.16,89.99,0,249.03
5,3,11,11.98,72.21,0,291.33
6,3,11,14.93,74.71,0,307.1
7,3,11,18.81,64.57,0,345.59
8,3,11,18.56,57.72,0,361.79
9,3,11,7.88,80.65,0,421.14
10,3,11,15.38,64.75,0,393.02
11,3,11,13.11,89.73,0,446.25
12,3,11,14.11,62.86,0,418.34
13,3,11,12.45,43.4,0,434.36
14,3,11,14.0,74.13,0,430.51
15,3,11,14.1,42.33,0,412.76
16,3,11,11.91,52.53,0,382.44
17,3,11,10.96,57.69,0,369.88
18,3,11,12.3,76.97,0,359.08
19,3,11,14.35,64.71,0,303.52
20,3,11,15.44,41.43,0,251.8
21,3,11,16.21,70.84,0,255.44
22,3,11,12.16,60.57,0,237.24
23,3,11,14.5,86.09,0,175.2
0,4,11,16.67,64.98,0,222.57
1,4,11,17.28,75.45,0,217.55
2,4,11,13.6,50.94,0,257.52
3,4,11,13.12,78.05,0,236.5
4,4,11,14.35,76.05,0,239.0
5,4,11,10.33,85.2,0,306.67
6,4,11,13.2,41.69,0,329.61
7,4,11,16.01,62.38,0,342.73
8,4,11,15.71,73.96,0,366.15
9,4,11,12.97,44.76,0,371.91
10,4,11,14.43,60.53,0,402.74
11,4,11,11.31,87.11,0,416.36
12,4,11,15.89,61.8,0,436.73
13,4,11,13.55,89.27,0,425.31
14,4,11,12.95,42.84,0,403.66
15,4,11,12.69,75.89,0,428.45
16,4,11,13.59,69.05,0,365.64
17,4,11,12.44,65.03,0,360.95
18,4,11,15.75,88.54,0,312.28
19,4,11,12.59,46.48,0,330.26
20,4,11,18.56,84.8,0,260.34
21,4,11,18.18,74.56,0,241.18
22,4,11,11.1,52.95,0,237.84
23,4,11,13.99,85.08,0,227.37
0,5,11,11.96,61.46,1,219.08
1,5,11,12.94,80.71,1,212.99
2,5,11,19.92,59.44,1,189.15
3,5,11,12.99,82.55,1,255.83
4,5,11,15.0,71.83,1,254.97
5,5,11,15.54,47.05,1,251.51
6,5,11,10.91,72.48,1,270.11
7,5,11,11.35,49.57,1,314.21
8,5,11,,60.6,1,357.52
9,5,11,11.26,48.51,1,379.51
10,5,11,5.37,41.1,1,425.37
11,5,11,15.55,50.59,1,360.83
12,5,11,20.08,66.82,1,366.02
13,5,11,14.36,64.08,1,362.14
14,5,11,9.67,65.07,1,360.66
15,5,11,11.99,52.38,1,353.19
16,5,11,12.54,74.26,1,350.99
17,5,11,10.86,75.21,1,339.15
18,5,11,16.5,57.9,1,264.79
19,5,11,16.35,84.06,1,242.07
20,5,11,10.45,72.2,1,213.28
21,5,11,16.09,75.65,1,218.35
22,5,11,18.5,53.87,1,177.52
23,5,11,19.62,40.03,1,212.61
0,6,11,22.65,83.27,1,179.82
1,6,11,11.35,81.12,1,196.61
2,6,11,22.53,46.16,1,171.89
3,6,11,12.99,58.71,1,191.92
4,6,11,12.28,73.07,1,216.95
5,6,11,15.03,72.61,1,249.09
6,6,11,12.31,83.02,1,280.26
7,6,11,15.25,47.01,1,292.77
8,6,11,10.09,61.5,1,357.31
9,6,11,13.34,44.86,1,372.65
10,6,11,17.91,59.48,1,357.66
11,6,11,13.88,40.76,1,425.59
12,6,11,14.48,84.91,1,353.87
13,6,11,15.48,66.35,1,384.06
14,6,11,17.56,82.49,1,363.32
15,6,11,9.09,43.0,1,361.98
16,6,11,15.81,51.37,1,321.53
17,6,11,13.25,52.97,1,317.62
18,6,11,14.55,59.33,1,284.11
19,6,11,17.23,80.14,1,248.2
20,6,11,10.47,59.33,1,222.85
21,6,11,11.01,50.23,1,194.39
22,6,11,8.25,43.25,1,212.01
23,6,11,12.41,43.97,1,189.35
0,0,11,18.18,78.0,0,205.6
1,0,11,13.83,62.24,0,221.66
2,0,11,10.17,76.31,0,232.52
3,0,11,12.73,74.11,0,248.2
4,0,11,9.73,46.77,0,263.61
5,0,11,10.82,47.14,0,332.56
6,0,11,15.36,77.77,0,300.61
7,0,11,10.67,76.06,0,346.79
8,0,11,17.53,58.9,0,346.7
9,0,11,13.98,43.87,0,375.95
10,0,11,14.45,40.6,0,405.97
11,0,11,13.36,54.41,0,416.16
12,0,11,16.51,40.46,0,404.53
13,0,11,16.54,51.5,0,404.57
14,0,11,15.2,60.98,0,389.21
15,0,11,15.89,46.07,0,394.03
16,0,11,13.56,45.21,0,412.21
17,0,11,15.82,84.82,0,323.84
18,0,11,13.18,69.27,0,329.93
19,0,11,14.2,86.72,0,294.52
20,0,11,13.37,57.29,0,284.95
21,0,11,12.82,73.86,0,266.17
22,0,11,12.12,50.23,0,242.19
23,0,11,15.6,70.92,0,218.62
0,1,12,18.26,46.48,0,200.65
1,1,12,17.85,40.1,0,198.49
2,1,12,10.56,86.58,0,240.05
3,1,12,18.2,67.74,0,213.1
4,1,12,13.38,86.35,0,259.68
5,1,12,16.14,56.69,0,310.92
6,1,12,11.61,56.39,0,327.93
7,1,12,14.76,60.03,0,361.84
8,1,12,15.27,75.3,0,396.21
9,1,12,9.88,,0,397.47
10,1,12,16.16,86.27,0,405.35
11,1,12,18.37,41.27,0,399.63
12,1,12,13.81,75.41,0,404.23
13,1,12,18.41,56.52,0,386.5
14,1,12,13.76,49.01,0,424.06
15,1,12,16.88,65.52,0,387.68
16,1,12,7.68,65.25,0,422.74
17,1,12,21.59,46.85,0,346.35
18,1,12,18.82,50.09,0,293.33
19,1,12,13.48,60.41,0,312.23
20,1,12,8.42,60.44,0,277.86
21,1,12,15.2,55.88,0,270.63
22,1,12,10.0,47.43,0,233.67
23,1,12,15.67,40.22,0,198.19
0,2,12,15.71,88.51,0,199.81
1,2,12,11.65,87.17,0,214.39
2,2,12,17.84,64.18,0,207.0
3,2,12,,89.75,0,230.61
4,2,12,17.4,73.68,0,278.63
5,2,12,14.5,43.44,0,328.78
6,2,12,10.23,45.89,0,302.82
7,2,12,17.41,85.81,0,362.63
8,2,12,13.66,71.5,0,361.28
9,2,12,10.31,82.16,0,406.9
10,2,12,18.53,84.91,0,362.19
11,2,12,20.77,62.4,0,410.14
12,2,12,14.35,42.43,0,379.01
13,2,12,20.95,49.41,0,405.49
14,2,12,14.75,43.33,0,409.87
15,2,12,13.33,49.44,0,396.2
16,2,12,12.58,60.53,0,358.84
17,2,12,19.39,45.91,0,343.41
18,2,12,12.14,48.34,0,332.48
19,2,12,16.68,62.29,0,283.22
20,2,12,12.8,57.01,0,286.44
21,2,12,13.09,63.38,0,249.64
22,2,12,17.57,61.46,0,235.06
23,2,12,13.34,72.22,0,222.55
0,3,12,13.41,86.86,0,225.82
1,3,12,18.02,45.39,0,224.86
2,3,12,19.41,44.96,0,211.91
3,3,12,16.55,82.64,0,218.23
4,3,12,12.66,65.32,0,278.88
5,3,12,13.09,78.32,0,320.19
6,3,12,14.86,50.77,0,323.83
7,3,12,15.58,81.44,0,348.29
8,3,12,11.66,86.19,0,375.02
9,3,12,16.79,71.77,0,398.52
10,3,12,14.88,45.29,0,400.69
11,3,12,9.47,84.76,0,418.83
12,3,12,11.83,79.62,0,447.52
13,3,12,13.11,77.54,0,408.21
14,3,12,14.4,41.84,0,423.39
15,3,12,20.29,79.95,0,397.11
16,3,12,15.33,46.9,0,378.0
17,3,12,12.1,51.12,0,325.65
18,3,12,,68.86,0,317.34
19,3,12,13.56,53.25,0,291.17
20,3,12,15.59,73.07,0,256.09
21,3,12,,70.4,0,246.24
22,3,12,18.25,45.41,0,238.16
23,3,12,14.55,72.8,0,212.87
0,4,12,19.68,86.2,0,202.37
1,4,12,17.49,48.06,0,209.86
2,4,12,12.64,69.85,0,260.07
3,4,12,21.4,57.09,0,225.66
4,4,12,15.75,62.98,0,240.94
5,4,12,,,0,267.0
6,4,12,19.72,57.71,0,312.94
7,4,12,21.0,41.45,0,313.17
8,4,12,14.67,89.08,0,381.71
9,4,12,13.25,71.24,0,365.95
10,4,12,14.25,65.04,0,395.2
11,4,12,16.91,59.19,0,382.71
12,4,12,18.6,66.97,0,417.19
13,4,12,16.48,,0,423.38
14,4,12,15.07,58.0,0,410.7
15,4,12,19.26,63.2,0,355.84
16,4,12,13.83,53.8,0,355.52
17,4,12,17.86,49.0,0,340.92
18,4,12,13.9,67.83,0,286.49
19,4,12,16.06,82.14,0,284.15
20,4,12,14.43,47.64,0,299.28
21,4,12,14.6,41.64,0,244.19
22,4,12,13.63,52.34,0,204.54
23,4,12,18.8,88.99,0,199.26
0,5,12,12.71,81.44,1,180.6
1,5,12,12.69,69.79,1,239.48
2,5,12,21.28,86.46,1,218.52
3,5,12,17.85,62.26,1,224.29
4,5,12,7.76,89.16,1,248.74
5,5,12,13.22,54.82,1,290.09
6,5,12,9.48,52.02,1,278.64
7,5,12,12.06,71.9,1,342.26
8,5,12,5.5,58.91,1,379.82
9,5,12,14.5,71.32,1,356.43
10,5,12,11.49,55.25,1,405.67
11,5,12,15.09,70.9,1,374.92
12,5,12,10.04,53.79,1,374.6
13,5,12,15.16,42.55,1,403.25
14,5,12,13.67,85.61,1,375.73
15,5,12,19.42,84.16,1,359.2
16,5,12,19.15,88.54,1,363.55
17,5,12,17.27,75.83,1,293.26
18,5,12,13.93,74.14,1,287.3
19,5,12,20.87,67.95,1,278.34
20,5,12,10.25,46.3,1,262.74
21,5,12,10.7,49.46,1,213.54
22,5,12,14.66,54.47,1,182.64
23,5,12,21.68,84.51,1,163.66
0,6,12,14.46,48.65,1,174.09
1,6,12,14.51,86.14,1,196.87
2,6,12,10.74,66.14,1,213.12
3,6,12,17.9,75.78,1,215.12
4,6,12,17.92,45.51,1,213.38
5,6,12,17.43,53.45,1,254.13
6,6,12,13.17,87.93,1,250.95
7,6,12,12.94,53.31,1,321.43
8,6,12,11.18,54.83,1,370.55
9,6,12,15.31,49.88,1,328.93
10,6,12,11.82,46.45,1,391.72
11,6,12,11.53,51.66,1,380.55
12,6,12,13.79,72.12,1,406.57
13,6,12,13.59,62.77,1,390.78
14,6,12,13.45,67.69,1,386.08
15,6,12,16.46,46.12,1,355.85
16,6,12,15.3,80.11,1,363.32
17,6,12,14.2,79.2,1,322.34
18,6,12,15.61,41.08,1,271.86
19,6,12,12.09,59.18,1,270.87
20,6,12,15.38,43.44,1,229.18
21,6,12,15.51,79.61,1,218.75
22,6,12,10.55,76.86,1,203.62
23,6,12,18.05,85.1,1,169.75
0,0,12,12.57,51.82,0,227.56
1,0,12,15.48,62.81,0,220.81
2,0,12,18.71,49.22,0,242.91
3,0,12,17.99,58.56,0,231.02
4,0,12,15.32,66.11,0,227.09
5,0,12,14.13,42.67,0,286.53
6,0,12,18.06,75.74,0,277.33
7,0,12,17.24,67.16,0,346.1
8,0,12,13.36,81.45,0,338.13
9,0,12,12.83,53.59,0,373.87
10,0,12,9.0,85.17,0,411.87
11,0,12,15.67,89.93,0,443.28
12,0,12,14.96,85.96,0,396.13
13,0,12,18.62,78.89,0,405.29
14,0,12,16.29,80.62,0,412.48
15,0,12,19.22,68.69,0,407.35
16,0,12,13.12,49.51,0,387.75
17,0,12,18.63,73.85,0,356.19
18,0,12,13.63,75.64,0,338.22
19,0,12,17.55,89.27,0,261.07
20,0,12,10.84,67.07,0,285.1
21,0,12,15.92,53.57,0,261.47
22,0,12,9.26,74.18,0,226.12
23,0,12,14.41,88.97,0,210.78
0,1,12,16.69,48.86,0,197.22
1,1,12,13.8,56.3,0,239.36
2,1,12,12.21,67.09,0,236.48
3,1,12,17.9,48.51,0,233.12
4,1,12,15.05,41.11,0,241.73
5,1,12,13.9,56.85,0,293.03
6,1,12,15.49,83.27,0,304.92
7,1,12,23.27,42.17,0,333.93
8,1,12,18.83,61.45,0,335.08
9,1,12,18.85,78.11,0,382.14
10,1,12,16.67,87.66,0,391.15
11,1,12,15.86,89.27,0,386.95
12,1,12,8.18,61.1,0,408.01
13,1,12,13.33,87.52,0,394.73
14,1,12,13.92,41.77,0,402.67
15,1,12,9.74,77.3,0,403.78
16,1,12,11.89,72.14,0,380.67
17,1,12,9.42,52.48,0,363.48
18,1,12,15.25,65.37,0,301.71
19,1,12,17.82,46.48,0,305.73
